date,ticker,entry_price,exit_price,pnl_pct,pnl_usd,exit_reason,time_in_trade,confidence,regime
2025-10-07,O:SPY251008C00671000,1.25,1.14,-8.800000000000011,-880.0000000000011,Early loss exit,15.0,0.6711303006445192,1
2025-10-07,O:SPY251008C00671000,1.0,0.93,-7.000000000000001,-700.0,Early loss exit,3.0,0.6724855381553144,1
2025-10-08,O:SPY251009C00671000,1.47,2.09,42.17687074829932,4216.0,Trailing stop,72.0,0.6549783734123632,1
2025-10-08,O:SPY251009P00670000,0.76,0.71,-6.578947368421052,-655.0,Early loss exit,17.0,0.6716197749295709,1
2025-10-09,O:SPY251010C00674000,1.05,0.91,-13.333333333333334,-1330.0,Hard stop,4.0,0.661081137809366,1
2025-10-09,O:SPY251010C00674000,0.97,0.94,-3.0927835051546393,-309.0,Early loss exit,5.0,0.6775465537345076,1
2025-10-09,O:SPY251010C00674000,0.94,0.88,-6.382978723404255,-636.0,Early loss exit,9.0,0.6832451554010507,1
2025-10-10,O:SPY251013P00671000,1.23,1.2,-2.4390243902439024,-243.0,Trailing stop,15.0,0.6577500911455695,1
2025-10-10,O:SPY251013C00672000,0.85,0.82,-3.5294117647058822,-351.0,Trailing stop,10.0,0.7843816225291277,2
2025-10-10,O:SPY251013C00672000,0.46,0.41,-10.869565217391305,-1085.0,Early loss exit,2.0,0.7751457427562133,2
2025-10-13,O:SPY251014C00662000,2.73,3.15,15.384615384615385,1512.0,Trailing stop,42.0,0.6954168735140637,3
2025-10-13,O:SPY251014P00661000,2.33,2.91,24.892703862660944,2436.0,Trailing stop,17.0,0.6541706681206523,0
2025-10-13,O:SPY251014P00661000,3.07,2.85,-7.166123778501629,-704.0,Trailing stop,22.0,0.6627567942627032,1
2025-10-14,O:SPY251015P00659000,6.34,5.54,-12.618296529968454,-1200.0,Hard stop,7.0,0.7134860547320189,1
2025-10-14,O:SPY251015C00660000,1.57,2.9,84.71337579617835,8379.0,Trailing stop,81.0,0.708006203950602,0
2025-10-14,O:SPY251015P00659000,2.39,2.13,-10.87866108786611,-1066.0,Hard stop,1.0,0.6592678438228063,1
2025-10-15,O:SPY251016C00666000,2.97,3.14,5.723905723905724,561.0,Trailing stop,18.0,0.6534001088298158,3
2025-10-15,O:SPY251016P00665000,1.38,2.72,97.10144927536231,9648.0,Trailing stop,42.0,0.6613800140734784,1
